StudentID,Name,Gender,AttendanceRate,StudyHoursPerWeek,PreviousGrade,ExtracurricularActivities,ParentalSupport,FinalGrade
39790,Student39790,Female,70,18,92,3,High,69
39791,Student39791,Male,74,28,62,4,Low,66
39792,Student39792,Female,86,30,68,2,Low,64
39793,Student39793,Female,87,18,79,0,Low,66
39794,Student39794,Male,84,11,76,0,High,67
39795,Student39795,Female,82,27,67,3,High,71
39796,Student39796,Male,81,15,67,0,High,64
39797,Student39797,Female,75,10,68,2,Low,55
39798,Student39798,Male,70,29,72,0,High,61
39799,Student39799,Female,99,31,74,0,Medium,73
39800,Student39800,Female,84,9,95,2,Medium,71
39801,Student39801,Female,81,18,66,4,Medium,67
39802,Student39802,Female,73,14,79,4,Low,61
39803,Student39803,Male,82,12,79,2,High,70
39804,Student39804,Female,77,22,75,4,Low,66
39805,Student39805,Male,98,6,72,1,Medium,67
39806,Student39806,Male,88,27,61,5,High,75
39807,Student39807,Female,84,20,84,1,High,73
39808,Student39808,Female,83,33,86,2,High,80
39809,Student39809,Female,75,21,76,3,High,74
39810,Student39810,Female,80,15,61,3,High,70
39811,Student39811,Female,89,20,94,3,High,85
39812,Student39812,Female,89,21,67,1,High,68
39813,Student39813,Male,92,9,93,2,High,81
39814,Student39814,Female,76,33,66,0,Medium,62
39815,Student39815,Female,90,10,72,5,Medium,76
39816,Student39816,Female,86,21,90,5,High,79
39817,Student39817,Male,98,24,78,3,High,84
39818,Student39818,Male,94,14,68,1,Medium,67
39819,Student39819,Female,81,11,83,3,Medium,73
39820,Student39820,Female,74,24,68,0,Low,61
39821,Student39821,Male,72,31,80,0,Medium,68
39822,Student39822,Male,72,18,74,1,Medium,65
39823,Student39823,Male,86,14,62,3,High,67
39824,Student39824,Female,82,26,86,5,High,84
39825,Student39825,Female,94,14,65,1,High,71
39826,Student39826,Female,80,22,67,5,Medium,73
39827,Student39827,Female,95,6,69,5,Low,70
39828,Student39828,Male,78,16,94,5,Low,70
39829,Student39829,Male,99,11,91,5,Low,83
39830,Student39830,Male,87,11,88,2,High,76
39831,Student39831,Male,71,17,63,2,High,63
39832,Student39832,Male,97,34,73,3,High,84
39833,Student39833,Male,90,14,77,5,Medium,79
39834,Student39834,Female,82,5,63,5,High,72
39835,Student39835,Female,99,35,69,3,High,83
39836,Student39836,Female,80,20,90,0,High,76
39837,Student39837,Female,87,10,61,4,Low,61
39838,Student39838,Female,82,28,93,5,High,87
39839,Student39839,Male,78,33,72,1,Low,65
39840,Student39840,Male,91,33,85,3,High,82
39841,Student39841,Female,96,28,65,0,Medium,67
39842,Student39842,Female,91,23,82,2,Medium,80
39843,Student39843,Female,74,26,86,2,Low,66
39844,Student39844,Male,97,22,89,1,Low,79
39845,Student39845,Female,100,30,93,4,High,88
39846,Student39846,Male,73,25,64,3,High,64
39847,Student39847,Female,89,12,82,0,High,75
39848,Student39848,Male,80,35,64,3,High,75
39849,Student39849,Female,72,16,62,4,High,63
39850,Student39850,Female,71,13,60,0,High,57
39851,Student39851,Male,98,10,78,5,Low,77
39852,Student39852,Male,94,5,86,1,High,77
39853,Student39853,Female,100,32,76,2,High,80
39854,Student39854,Male,87,27,73,5,High,82
39855,Student39855,Male,87,31,75,2,High,78
39856,Student39856,Female,98,6,76,2,High,78
39857,Student39857,Male,99,14,68,5,Medium,80
39858,Student39858,Male,78,7,68,1,Low,52
39859,Student39859,Male,91,32,87,1,High,84
39860,Student39860,Male,100,30,95,5,High,90
39861,Student39861,Female,98,23,81,5,High,81
39862,Student39862,Male,92,15,94,2,Medium,75
39863,Student39863,Male,70,35,66,2,High,69
39864,Student39864,Female,73,18,94,0,Medium,66
39865,Student39865,Female,81,23,60,5,Low,62
39866,Student39866,Male,98,26,94,2,High,84
39867,Student39867,Female,79,31,84,1,Low,69
39868,Student39868,Female,71,18,91,2,Medium,66
39869,Student39869,Female,95,34,78,1,Medium,78
39870,Student39870,Male,81,32,88,0,Medium,69
39871,Student39871,Female,89,23,68,1,Medium,69
39872,Student39872,Female,80,22,71,2,High,74
39873,Student39873,Female,70,33,65,5,Medium,69
39874,Student39874,Female,75,14,86,3,Medium,71
39875,Student39875,Male,96,20,70,1,Low,64
39876,Student39876,Male,95,16,69,0,Low,60
39877,Student39877,Female,80,18,85,1,Medium,73
39878,Student39878,Male,84,31,93,1,Medium,81
39879,Student39879,Male,86,27,79,2,High,78
39880,Student39880,Male,91,29,61,4,Low,69
39881,Student39881,Female,88,19,67,3,High,71
39882,Student39882,Male,87,31,87,2,High,80
39883,Student39883,Male,85,25,84,3,Medium,78
39884,Student39884,Female,97,30,67,5,High,84
39885,Student39885,Female,89,5,82,1,High,69
39886,Student39886,Male,85,31,95,0,High,79
39887,Student39887,Male,87,7,89,2,Low,73
39888,Student39888,Female,75,26,83,0,Low,60
39889,Student39889,Female,91,17,71,2,Low,68
39890,Student39890,Male,90,22,87,4,Medium,77
39891,Student39891,Male,93,15,65,4,High,78
39892,Student39892,Female,96,5,75,0,High,72
39893,Student39893,Female,74,17,75,1,Low,55
39894,Student39894,Male,87,32,76,4,High,80
39895,Student39895,Female,78,24,85,4,High,74
39896,Student39896,Male,99,33,83,3,Low,78
39897,Student39897,Female,85,25,92,2,Low,77
39898,Student39898,Male,87,11,91,2,Medium,78
39899,Student39899,Male,92,30,71,0,High,75
39900,Student39900,Male,81,9,63,4,Low,60
39901,Student39901,Female,89,10,76,0,High,69
39902,Student39902,Female,99,19,81,4,High,81
39903,Student39903,Male,84,29,73,2,High,77
39904,Student39904,Male,70,34,63,3,Medium,69
39905,Student39905,Male,96,10,78,4,Medium,74
39906,Student39906,Male,76,27,91,0,High,71
39907,Student39907,Male,94,17,72,0,High,71
39908,Student39908,Female,87,12,94,0,High,73
39909,Student39909,Female,93,13,80,1,High,77
39910,Student39910,Male,75,5,87,4,High,74
39911,Student39911,Female,71,27,79,1,High,68
39912,Student39912,Male,99,27,73,2,High,83
39913,Student39913,Male,94,33,88,5,Low,81
39914,Student39914,Male,98,33,65,4,High,79
39915,Student39915,Male,85,32,60,0,Medium,68
39916,Student39916,Female,75,8,74,1,High,63
39917,Student39917,Female,95,7,75,2,Low,70
39918,Student39918,Female,87,17,71,3,Low,67
39919,Student39919,Male,81,35,94,1,Medium,78
39920,Student39920,Female,75,23,64,4,Low,65
39921,Student39921,Female,80,17,62,3,Medium,68
39922,Student39922,Male,79,5,75,2,Medium,67
39923,Student39923,Female,90,14,63,0,High,62
39924,Student39924,Male,86,5,87,2,Medium,72
39925,Student39925,Female,71,25,73,1,Low,63
39926,Student39926,Male,100,21,81,1,Low,73
39927,Student39927,Female,78,34,88,1,High,75
39928,Student39928,Female,95,16,74,2,Low,69
39929,Student39929,Female,82,20,84,1,Low,63
39930,Student39930,Male,79,23,78,0,Low,60
39931,Student39931,Male,79,11,83,4,Medium,75
39932,Student39932,Female,86,12,76,0,High,66
39933,Student39933,Male,94,30,72,2,High,77
39934,Student39934,Male,100,22,91,0,Medium,82
39935,Student39935,Female,73,9,86,4,High,70
39936,Student39936,Female,77,31,71,5,Medium,71
39937,Student39937,Male,93,32,90,1,High,80
39938,Student39938,Female,78,28,69,4,High,71
39939,Student39939,Male,98,28,86,3,High,85
39940,Student39940,Female,95,24,75,3,Medium,80
39941,Student39941,Male,71,28,80,5,Medium,74
39942,Student39942,Female,82,31,67,4,High,71
39943,Student39943,Female,81,31,83,5,High,77
39944,Student39944,Male,88,16,74,5,High,78
39945,Student39945,Male,86,26,80,0,Medium,71
39946,Student39946,Male,75,7,94,4,Low,72
39947,Student39947,Female,97,8,87,2,Medium,77
39948,Student39948,Male,91,29,66,3,Low,69
39949,Student39949,Female,93,29,72,3,High,82
39950,Student39950,Female,97,16,91,0,Medium,75
39951,Student39951,Male,83,14,63,4,Low,67
39952,Student39952,Female,84,34,93,4,High,89
39953,Student39953,Male,78,26,95,2,Low,74
39954,Student39954,Female,85,18,77,2,Low,69
39955,Student39955,Female,98,5,81,2,Medium,75
39956,Student39956,Male,100,26,79,3,High,82
39957,Student39957,Female,86,16,85,0,Low,66
39958,Student39958,Male,77,31,88,2,Low,67
39959,Student39959,Male,87,19,87,5,High,83
39960,Student39960,Male,96,11,88,4,Medium,77
39961,Student39961,Female,73,23,84,5,High,75
39962,Student39962,Female,98,19,81,4,Low,77
39963,Student39963,Female,77,9,84,0,Medium,61
39964,Student39964,Female,85,18,62,4,High,73
39965,Student39965,Female,88,23,74,2,High,70
39966,Student39966,Female,78,13,89,1,Low,67
39967,Student39967,Male,94,22,90,1,High,82
39968,Student39968,Female,91,31,91,2,High,86
39969,Student39969,Female,73,32,68,1,High,64
39970,Student39970,Female,73,31,76,2,High,67
39971,Student39971,Female,71,11,88,3,Medium,65
39972,Student39972,Male,96,25,67,2,Medium,74
39973,Student39973,Female,70,30,74,5,Low,66
39974,Student39974,Female,77,19,92,3,Low,70
39975,Student39975,Female,84,5,81,0,High,63
39976,Student39976,Female,70,13,64,1,High,61
39977,Student39977,Female,75,31,89,3,Low,72
39978,Student39978,Female,99,6,90,5,High,81
39979,Student39979,Male,72,16,63,2,High,60
39980,Student39980,Female,83,17,87,2,High,74
39981,Student39981,Female,91,17,62,0,High,65
39982,Student39982,Male,81,24,77,3,High,76
39983,Student39983,Male,86,32,64,5,High,75
39984,Student39984,Male,90,33,76,4,High,86
39985,Student39985,Female,78,21,76,4,High,70
39986,Student39986,Female,89,10,95,5,Low,74
39987,Student39987,Male,78,25,86,0,High,74
39988,Student39988,Female,98,5,61,3,Low,61
39989,Student39989,Male,97,15,90,4,Medium,84
39990,Student39990,Male,91,28,68,4,Medium,74
39991,Student39991,Male,76,9,78,5,High,74
39992,Student39992,Male,87,32,81,0,Medium,72
39993,Student39993,Female,71,13,81,2,High,67
39994,Student39994,Female,79,20,73,2,High,72
39995,Student39995,Male,98,26,84,0,High,77
39996,Student39996,Female,86,15,84,4,High,77
39997,Student39997,Female,98,18,92,0,High,76
39998,Student39998,Male,84,5,65,0,Low,58
39999,Student39999,Female,83,29,78,4,High,76
40000,Student40000,Male,78,27,75,0,Medium,64
40001,Student40001,Male,74,26,75,2,Low,68
40002,Student40002,Female,80,16,73,5,Medium,72
40003,Student40003,Female,83,32,68,5,High,73
40004,Student40004,Male,77,18,83,0,Low,65
40005,Student40005,Female,94,33,87,2,High,85
40006,Student40006,Female,97,35,95,0,Low,78
40007,Student40007,Female,73,26,90,4,Low,75
40008,Student40008,Male,75,35,62,3,High,66
40009,Student40009,Male,95,31,62,4,Medium,78
40010,Student40010,Male,71,17,67,5,Medium,69
40011,Student40011,Male,75,7,73,2,High,64
40012,Student40012,Female,95,22,61,4,High,77
40013,Student40013,Male,87,10,92,2,High,74
40014,Student40014,Female,70,33,80,0,High,64
40015,Student40015,Male,86,21,81,2,Medium,69
40016,Student40016,Male,96,12,61,2,High,69
40017,Student40017,Female,98,35,92,1,High,83
40018,Student40018,Male,91,24,70,4,High,78
40019,Student40019,Female,92,30,75,1,High,77
40020,Student40020,Male,87,26,65,4,Medium,71
40021,Student40021,Female,81,14,77,4,Medium,68
40022,Student40022,Male,75,21,78,4,Low,64
40023,Student40023,Male,97,15,66,3,Medium,69
40024,Student40024,Female,99,32,81,2,Low,80
40025,Student40025,Male,80,22,71,4,Low,70
40026,Student40026,Male,95,35,95,4,Medium,89
40027,Student40027,Female,78,22,70,5,High,76
40028,Student40028,Male,98,24,63,2,Low,65
40029,Student40029,Male,72,33,92,3,Medium,75
40030,Student40030,Male,84,27,85,5,Medium,79
40031,Student40031,Male,92,12,70,5,Low,74
40032,Student40032,Male,82,31,80,3,High,73
40033,Student40033,Male,87,9,90,5,High,76
40034,Student40034,Male,79,35,89,5,Low,73
40035,Student40035,Female,78,5,79,5,High,69
40036,Student40036,Male,98,33,77,4,Low,80
40037,Student40037,Female,94,6,62,0,High,61
40038,Student40038,Male,91,19,79,5,Medium,80
40039,Student40039,Male,77,8,63,5,Medium,66
40040,Student40040,Male,86,6,73,3,High,70
40041,Student40041,Female,86,15,95,0,High,77
40042,Student40042,Female,84,11,74,5,Low,70
40043,Student40043,Male,85,33,92,2,High,81
40044,Student40044,Male,75,12,88,5,Medium,69
40045,Student40045,Female,71,12,75,0,High,65
40046,Student40046,Male,82,29,82,0,High,70
40047,Student40047,Female,83,6,86,5,Low,74
40048,Student40048,Male,83,21,92,4,Low,72
40049,Student40049,Female,95,6,91,3,High,78
40050,Student40050,Female,70,9,77,5,High,67
40051,Student40051,Female,86,14,76,1,High,67
40052,Student40052,Female,100,26,78,4,High,85
40053,Student40053,Female,76,19,74,4,Medium,69
40054,Student40054,Male,80,31,88,2,Low,70
40055,Student40055,Female,89,15,87,5,High,86
40056,Student40056,Female,92,10,81,4,Medium,80
40057,Student40057,Male,82,17,92,5,Medium,83
40058,Student40058,Male,99,24,81,1,High,80
40059,Student40059,Male,80,12,82,2,Medium,64
40060,Student40060,Male,76,5,82,3,High,73
40061,Student40061,Male,97,27,93,5,Low,80
40062,Student40062,Male,72,7,89,2,High,64
40063,Student40063,Male,73,19,70,4,Medium,63
40064,Student40064,Male,74,7,80,5,Medium,68
40065,Student40065,Female,82,22,75,2,Medium,72
40066,Student40066,Male,71,5,86,2,Medium,61
40067,Student40067,Male,77,5,76,5,Medium,71
40068,Student40068,Male,73,6,87,3,High,70
40069,Student40069,Female,78,14,95,4,Medium,75
40070,Student40070,Male,98,19,84,5,Medium,82
40071,Student40071,Male,88,34,89,3,High,83
40072,Student40072,Female,96,7,85,2,High,81
40073,Student40073,Female,85,32,86,4,High,81
40074,Student40074,Male,89,35,93,1,Medium,83
40075,Student40075,Male,73,23,82,3,Medium,72
40076,Student40076,Female,84,18,68,0,High,70
40077,Student40077,Male,78,6,89,5,Low,68
40078,Student40078,Female,81,8,62,0,High,63
40079,Student40079,Female,73,22,93,5,High,75
40080,Student40080,Female,98,12,86,0,Low,72
40081,Student40081,Male,76,14,72,1,Low,59
40082,Student40082,Male,94,19,80,3,High,83
40083,Student40083,Female,75,33,76,5,High,75
40084,Student40084,Female,70,17,82,3,Low,64
40085,Student40085,Male,80,10,85,2,Medium,69
40086,Student40086,Male,96,32,78,1,High,81
40087,Student40087,Male,80,25,92,2,Low,70
40088,Student40088,Male,99,25,83,2,High,80
40089,Student40089,Male,99,25,88,2,Medium,84
40090,Student40090,Female,94,32,94,5,High,86
40091,Student40091,Male,74,15,95,5,Medium,77
40092,Student40092,Female,96,13,87,5,High,83
40093,Student40093,Female,86,19,69,5,Medium,75
40094,Student40094,Female,70,9,90,4,Low,64
40095,Student40095,Male,80,23,89,5,High,80
40096,Student40096,Female,83,14,90,3,High,79
40097,Student40097,Male,80,5,64,1,High,65
40098,Student40098,Male,78,28,80,3,High,78
40099,Student40099,Male,87,8,95,5,High,84
40100,Student40100,Female,72,18,61,3,Low,55
40101,Student40101,Male,94,11,64,2,High,73
40102,Student40102,Male,77,5,62,4,Medium,59
40103,Student40103,Female,92,32,73,3,Medium,78
40104,Student40104,Female,71,35,82,5,Medium,78
40105,Student40105,Male,74,19,87,1,Medium,72
40106,Student40106,Male,90,6,73,1,High,70
40107,Student40107,Female,96,23,83,0,High,77
40108,Student40108,Male,70,33,95,4,Low,74
40109,Student40109,Female,84,20,85,2,Medium,76
40110,Student40110,Female,89,21,72,5,Low,73
40111,Student40111,Female,95,15,63,2,Medium,68
40112,Student40112,Female,89,25,73,1,High,71
40113,Student40113,Female,73,31,78,2,High,70
40114,Student40114,Male,86,8,62,2,High,69
40115,Student40115,Female,95,35,86,4,High,89
40116,Student40116,Female,71,16,68,3,High,67
40117,Student40117,Male,92,19,61,4,High,73
40118,Student40118,Male,71,10,72,1,Medium,56
40119,Student40119,Female,97,7,77,0,High,75
40120,Student40120,Female,94,8,90,1,High,77
40121,Student40121,Female,81,34,79,2,High,80
40122,Student40122,Male,92,15,93,5,High,83
40123,Student40123,Female,87,9,68,3,High,73
40124,Student40124,Female,88,21,91,4,Medium,84
40125,Student40125,Female,83,31,62,2,Medium,63
40126,Student40126,Female,100,6,81,4,Medium,74
40127,Student40127,Male,74,34,71,2,High,73
40128,Student40128,Male,78,22,73,0,High,65
40129,Student40129,Female,94,7,64,3,Low,68
40130,Student40130,Female,90,10,92,1,Medium,70
40131,Student40131,Male,90,27,87,5,Low,83
40132,Student40132,Male,89,12,74,3,Medium,70
40133,Student40133,Female,83,11,71,2,High,69
40134,Student40134,Female,94,8,92,2,Medium,74
40135,Student40135,Male,77,6,81,1,High,69
40136,Student40136,Female,94,31,65,5,Medium,76
40137,Student40137,Female,72,27,82,5,Low,69
40138,Student40138,Female,94,9,90,0,Medium,73
40139,Student40139,Female,72,24,73,2,Medium,61
40140,Student40140,Male,74,31,85,0,Medium,66
40141,Student40141,Male,76,15,90,2,High,77
40142,Student40142,Female,88,14,75,3,High,76
40143,Student40143,Male,86,5,84,4,High,72
40144,Student40144,Female,79,24,69,0,Low,56
40145,Student40145,Male,77,18,62,5,High,72
40146,Student40146,Male,83,32,68,4,High,71
40147,Student40147,Female,84,10,79,2,High,67
40148,Student40148,Female,71,28,60,2,High,62
40149,Student40149,Male,84,21,84,2,Medium,70
40150,Student40150,Female,81,11,65,4,Medium,70
40151,Student40151,Male,79,19,64,4,Low,68
40152,Student40152,Female,92,30,61,5,Medium,72
40153,Student40153,Male,71,27,95,5,Low,78
40154,Student40154,Male,87,19,94,0,Medium,74
40155,Student40155,Female,77,26,89,4,Low,75
40156,Student40156,Female,78,28,95,3,Medium,80
40157,Student40157,Male,76,9,93,5,High,74
40158,Student40158,Female,87,13,80,2,Medium,73
40159,Student40159,Female,99,18,63,2,High,70
40160,Student40160,Female,92,14,72,5,High,81
40161,Student40161,Female,83,29,88,5,High,82
40162,Student40162,Female,100,8,74,1,High,75
40163,Student40163,Female,84,18,85,4,Medium,73
40164,Student40164,Male,70,34,88,3,Low,72
40165,Student40165,Female,100,6,66,3,High,77
40166,Student40166,Male,71,19,84,3,High,69
40167,Student40167,Male,90,21,92,2,High,77
40168,Student40168,Female,99,16,68,1,Low,69
40169,Student40169,Male,91,35,81,0,High,81
40170,Student40170,Female,88,10,60,3,Medium,70
40171,Student40171,Female,81,32,63,5,Low,69
40172,Student40172,Female,77,30,61,4,Medium,69
40173,Student40173,Female,97,5,82,2,High,77
40174,Student40174,Female,84,34,83,0,High,77
40175,Student40175,Female,77,35,81,3,High,79
40176,Student40176,Male,71,33,66,3,High,66
40177,Student40177,Male,96,6,86,2,Low,71
40178,Student40178,Female,90,31,76,3,Medium,79
40179,Student40179,Female,88,31,77,4,Medium,77
40180,Student40180,Female,82,25,90,1,High,72
40181,Student40181,Female,91,35,72,0,Low,71
40182,Student40182,Male,70,34,86,3,High,78
40183,Student40183,Male,70,15,67,0,Low,57
40184,Student40184,Female,79,9,73,3,High,69
40185,Student40185,Female,100,15,63,2,Medium,73
40186,Student40186,Female,99,23,78,2,Low,73
40187,Student40187,Male,77,16,86,3,High,78
40188,Student40188,Female,70,14,77,0,High,58
40189,Student40189,Male,94,14,83,1,Low,74
40190,Student40190,Male,74,26,80,1,High,65
40191,Student40191,Male,71,24,63,5,High,69
40192,Student40192,Female,94,28,68,3,High,82
40193,Student40193,Female,97,24,70,4,High,84
40194,Student40194,Female,95,25,78,4,High,82
40195,Student40195,Female,86,22,89,2,High,76
40196,Student40196,Female,88,28,66,1,Low,65
40197,Student40197,Female,100,6,88,2,Medium,75
40198,Student40198,Female,77,32,92,0,High,71
40199,Student40199,Female,76,25,92,3,Medium,75
40200,Student40200,Male,81,27,86,4,High,83
40201,Student40201,Female,77,6,80,0,Medium,57
40202,Student40202,Male,73,19,83,3,Low,67
40203,Student40203,Male,78,19,85,5,High,74
40204,Student40204,Male,90,7,84,5,High,79
40205,Student40205,Male,91,18,82,4,High,83
40206,Student40206,Male,83,22,73,2,High,72
40207,Student40207,Female,85,22,61,2,High,68
40208,Student40208,Female,70,14,60,3,High,63
40209,Student40209,Female,84,18,92,5,Medium,78
40210,Student40210,Male,84,33,73,0,High,71
40211,Student40211,Male,72,22,72,1,Medium,63
40212,Student40212,Female,90,17,60,0,Low,63
40213,Student40213,Male,73,20,91,5,Medium,77
40214,Student40214,Male,94,16,77,1,High,73
40215,Student40215,Female,78,34,90,3,High,76
40216,Student40216,Male,80,25,88,3,Medium,73
40217,Student40217,Female,79,30,62,3,High,69
40218,Student40218,Male,74,7,63,2,High,60
40219,Student40219,Male,85,10,91,0,High,76
40220,Student40220,Male,83,28,73,0,Low,60
40221,Student40221,Male,82,32,65,4,High,71
